"gvkey","datadate","be1","op1","op2","at","at_lag1","in"
34193,"2020-12-31 00:00:00.000",169.363,-42.604,-0.251554353666385,223.142,117.009,1.90704988505158
34194,"2020-12-31 00:00:00.000",NA,-85.793,NA,50.357,82.494,0.610432273862341
34212,"2020-12-31 00:00:00.000",NA,-57.882,NA,67.827,132.009,0.513805876872031
34214,"2020-12-31 00:00:00.000",471.479,223.151,0.473299977305458,816.112,NA,NA
34215,"2020-03-31 00:00:00.000",NA,-0.125,NA,0.008,0.019,0.421052631578947
34221,"2020-12-31 00:00:00.000",280.043,-97.278,-0.347368082758719,329.043,380.403,0.864985291914102
34236,"2020-01-31 00:00:00.000",291.681,-126.792,-0.434694066463019,649.807,528.769,1.22890524974043
34240,"2020-12-31 00:00:00.000",7.15,-0.546,-0.0763636363636364,15.367,119.531,0.128560791761133
34241,"2020-09-30 00:00:00.000",336.262,-111.488,-0.331550992975715,398.882,186.994,2.13312726611549
34242,"2020-12-31 00:00:00.000",3.276,-13.141,-4.01129426129426,68.6,56.964,1.20426936310652
34243,"2020-04-30 00:00:00.000",417.3,-140.272,-0.336141864366163,803.911,485.738,1.65503007794325
34258,"2019-12-31 00:00:00.000",143.723,-0.774,-0.00538535933705809,148.776,145.821,1.02026457094657
34259,"2020-12-31 00:00:00.000",676.045,40.005,0.0591750549149834,2584.164,451.742,5.72044219930846
34266,"2020-12-31 00:00:00.000",61.427,-32.134,-0.523125010174679,80.64,55.66,1.44879626302551
34270,"2020-12-31 00:00:00.000",151.326,29.072,0.192115036411456,281.021,216.981,1.29514104921629
34278,"2020-12-31 00:00:00.000",1060.435,-235.712,-0.222278593218821,3043.897,2712.24,1.12228158275079
34287,"2020-12-31 00:00:00.000",98.737,-60.647,-0.614227695797928,155.483,68.775,2.26074881861141
34290,"2020-03-31 00:00:00.000",NA,-1.7,NA,10.22,14.358,0.711798300598969
34297,"2020-12-31 00:00:00.000",NA,-1.193,NA,1.034,2.701,0.382821177341725
34300,"2020-12-31 00:00:00.000",336.72,118.039,0.350555357567118,1367.325,1407.426,0.971507560610647
34306,"2019-12-31 00:00:00.000",756.9,73.2,0.0967102655568767,1582.3,1515.5,1.04407786209172
34309,"2020-12-31 00:00:00.000",2836.721,269.528,0.0950139262902485,6038.542,4877.499,1.23804064337071
34322,"2019-12-31 00:00:00.000",337.616,-2.065,-0.00611641628358846,352.558,348.333,1.01212919820976
34326,"2020-12-31 00:00:00.000",NA,-228.596,NA,1039.055,603.284,1.72233143925581
34327,"2020-12-31 00:00:00.000",113.911,-42.956,-0.377101421285038,215.658,111.89,1.92741084994191
34328,"2020-12-31 00:00:00.000",44.678,-22.466,-0.50284256233493,72.188,81.458,0.886199022809301
34330,"2020-12-31 00:00:00.000",1054.573,42.813,0.0405974740487382,1223.588,1188.96,1.02912461310725
34337,"2020-12-31 00:00:00.000",3556.003,919.067,0.258455068794936,12725.852,12041.709,1.05681444386341
34338,"2020-12-31 00:00:00.000",116.499,17.186,0.14752057957579,1128.829,973.946,1.15902627045031
34342,"2020-12-31 00:00:00.000",287.37,-52.019,-0.18101750356683,342.206,219.822,1.55674136346681
34346,"2019-12-31 00:00:00.000",217.009,-0.697,-0.00321184835651978,226.011,222.076,1.01771915920676
34353,"2020-12-31 00:00:00.000",1603.28,119.212,0.0743550721021905,2386.591,736.926,3.23857619353911
34361,"2020-12-31 00:00:00.000",178.434,-146.398,-0.820460226190076,280.937,399.281,0.703607234003121
34369,"2020-12-31 00:00:00.000",6.945,-9.645,-1.38876889848812,8.385,4.873,1.72070593063821
34376,"2020-03-31 00:00:00.000",131.426,3.80700000000002,0.0289668710909563,257.816,236.869,1.08843284684784
34379,"2020-12-31 00:00:00.000",629.638,19.682,0.0312592314949225,1861.517,1870.781,0.995048057469046
34382,"2020-12-31 00:00:00.000",4.117,-12.307,-2.9893126062667,10.366,10.491,0.988085025259746
34396,"2019-12-31 00:00:00.000",1846.3,-11,-0.00595786166928451,6413.8,6007.7,1.06759658438337
34410,"2020-12-31 00:00:00.000",2561.375,-741.779,-0.289601873993461,7336.75,1589.422,4.61598618868998
34411,"2020-03-31 00:00:00.000",282.688,-51.361,-0.18168793864614,344.642,685.96,0.502422881800688
34412,"2020-12-31 00:00:00.000",NA,-7.27699999999999,NA,323.223,612.782,0.527468169756945
34413,"2020-12-31 00:00:00.000",238.152,-57.78,-0.242618159830696,405.193,721.954,0.56124489925951
34414,"2020-12-31 00:00:00.000",NA,66.638,NA,1799.63,1500.854,1.19907066243619
34415,"2020-12-31 00:00:00.000",1068.004,85.831,0.0803658038733938,2603.492,2645.554,0.98410087263386
34417,"2019-12-31 00:00:00.000",194.266,-3.713,-0.0191129688159534,204.738,201.778,1.0146695873683
34418,"2020-12-31 00:00:00.000",369.289,-89.588,-0.242595907270458,1908.091,1123.814,1.69787082203995
34420,"2020-12-31 00:00:00.000",9.885,-9.703,-0.981588265048053,79.272,83.239,0.952342051201961
34430,"2020-12-31 00:00:00.000",7.036,2.705,0.384451392836839,9.661,0.193,50.0569948186528
34439,"2020-12-31 00:00:00.000",88.096,27.496,0.312114057391936,232.232,178.973,1.29758119939879
34443,"2020-12-31 00:00:00.000",12840,4256,0.331464174454829,61470,60524,1.01563016324103
34445,"2019-12-31 00:00:00.000",287.522,-0.653,-0.00227113055696608,291.775,278.533,1.04754194296547
34446,"2020-12-31 00:00:00.000",294.299,47.691,0.162049480290453,5586.235,2128.127,2.62495377390541
34447,"2020-12-31 00:00:00.000",367.097,-18.055,-0.0491831859154392,468.006,451.923,1.03558792095114
34466,"2020-12-31 00:00:00.000",12.861,-1.279,-0.0994479433947593,13.744,110.51,0.124368835399511
34467,"2020-12-31 00:00:00.000",200.064,65.893,0.329359604926423,305.752,232.29,1.31625123767704
34468,"2019-06-30 00:00:00.000",70.748,-0.405,-0.00572454344999152,71.619,0.065,1101.83076923077
34469,"2020-12-31 00:00:00.000",NA,-9.717,NA,3.925,7.442,0.527411986025262
34478,"2019-12-31 00:00:00.000",176.649,-1.574,-0.00891032499476363,177.154,0.418,423.813397129187
34480,"2019-12-31 00:00:00.000",132.849,-0.652,-0.00490782768406236,133.061,131.172,1.01440093922483
34482,"2020-12-31 00:00:00.000",12.023,2.132,0.177326790318556,14.405,NA,NA
34496,"2020-12-31 00:00:00.000",7990.213,682.919,0.0854694361714763,10388.798,7565.415,1.37319605071235
34504,"2020-12-31 00:00:00.000",627.444,77.529,0.123563218390805,1333.124,616.554,2.16221774572868
34525,"2020-12-31 00:00:00.000",1448.375,582.219,0.401980840597221,3710.907,2923.394,1.26938312112565
34528,"2020-12-31 00:00:00.000",33.058,-34.72,-1.05027527376127,43.409,74.97,0.579018273976257
34544,"2019-12-31 00:00:00.000",392.583,-0.821,-0.00209127751329018,407.939,0.49,832.528571428571
34560,"2020-07-31 00:00:00.000",17.403,-8.513,-0.489168534160777,45.785,12.343,3.70938993761646
34562,"2020-12-31 00:00:00.000",146.084,25.354,0.173557679143507,294.494,220.687,1.33444199250522
34566,"2020-12-31 00:00:00.000",4.646,-7.301,-1.57145931984503,5.243,2.836,1.84873060648801
34570,"2020-12-31 00:00:00.000",13.27,-20.461,-1.54189902034665,15.893,15.503,1.02515642133781
34571,"2020-12-31 00:00:00.000",NA,49.087,NA,79.944,100.703,0.793859170034656
34577,"2019-12-31 00:00:00.000",55.901,-0.937,-0.0167617752813009,58.601,0.367,159.675749318801
34578,"2020-12-31 00:00:00.000",320.684,-221.839,-0.691768220428833,539.433,426.604,1.26448181451651
34580,"2020-12-31 00:00:00.000",2.696,-3.13,-1.16097922848665,3.71,6.209,0.597519729425028
34584,"2020-12-31 00:00:00.000",NA,-16.258,NA,31.836,29.052,1.09582817017761
34587,"2020-12-31 00:00:00.000",53.839,-49.249,-0.914745816229871,171.592,176.604,0.971620121854545
34593,"2020-12-31 00:00:00.000",NA,-50.247,NA,35.848,52.743,0.679673131979599
34600,"2020-12-31 00:00:00.000",236.548,-67.108,-0.283697177739825,246.195,168.528,1.46085516946739
34601,"2019-12-31 00:00:00.000",225.613,-1.093,-0.00484457899145883,234.584,0.481,487.700623700624
34602,"2020-06-30 00:00:00.000",52.088,-7.242,-0.139033942558747,61.255,69.812,0.877427949349682
34603,"2020-12-31 00:00:00.000",1071.868,191.691,0.178838252471386,9202.309,2747.388,3.34947557461851
34609,"2020-12-31 00:00:00.000",262.023,-127.469,-0.486480194486743,371.484,146.996,2.52717080736891
34610,"2020-12-31 00:00:00.000",72.806,-2.039,-0.028005933576903,106.183,30.681,3.46087154916724
34613,"2020-12-31 00:00:00.000",10.94,-17.383,-1.58893967093236,13.977,14.447,0.967467294247941
34615,"2019-12-31 00:00:00.000",300.748,-0.933,-0.00310226501921875,311.658,0.306,1018.49019607843
34616,"2020-12-31 00:00:00.000",267.53,-189.304,-0.70759914775913,488.251,421.913,1.15723146715081
34617,"2020-12-31 00:00:00.000",318.663,11.138,0.0349522850158318,1113.692,1122.701,0.991975601696266
34618,"2020-12-31 00:00:00.000",60.008,7.697,0.128266231169177,516.757,428.009,1.20735078000696
34619,"2020-12-31 00:00:00.000",358.039,32.557,0.0909314348436902,694.471,NA,NA
34621,"2020-09-30 00:00:00.000",80.076,-16.139,-0.201546031270293,110.843,94.518,1.17271842400389
34624,"2020-12-31 00:00:00.000",0.071,-2.22,-31.2676056338028,2.257,NA,NA
34636,"2020-06-30 00:00:00.000",10096,2386,0.236331220285261,21750,19509,1.11487005997232
34640,"2020-12-31 00:00:00.000",20.496,-79.853,-3.89602849336456,59.344,82.306,0.721016693801181
34650,"2020-12-31 00:00:00.000",59.619,-20.379,-0.341820560559553,87.754,41.989,2.08992831455858
34677,"2020-12-31 00:00:00.000",26.247,-26.064,-0.993027774602812,44.024,50.196,0.877041995378118
34683,"2019-12-31 00:00:00.000",274.712,-0.619,-0.00225326887795218,284.802,0.12,2373.35
34698,"2020-12-31 00:00:00.000",27.638,-4.777,-0.172841739633838,31.472,NA,NA
34702,"2020-12-31 00:00:00.000",74.206,-0.504000000000001,-0.00679190361965341,158.444,156.62,1.01164602221938
34709,"2020-12-31 00:00:00.000",2.572,-18.923,-7.35730948678072,17.494,11.096,1.57660418168709
34746,"2020-12-31 00:00:00.000",59.493,-76.597,-1.28749600793371,115.378,186.478,0.618721779512865
34749,"2020-12-31 00:00:00.000",947.301,450.023,0.475058086078237,5855.414,2391.769,2.44815197454269
34750,"2020-12-31 00:00:00.000",941.344,70.374,0.0747590678859163,3532.06,3550.856,0.994706628486202
34753,"2020-12-31 00:00:00.000",1.37,-1.345,-0.981751824817518,40.681,NA,NA
34765,"2020-12-31 00:00:00.000",1565,92,0.0587859424920128,3496,3361,1.04016661707825
34766,"2020-12-31 00:00:00.000",5.734,-5.811,-1.01342867108476,10.627,9.993,1.06344441108776
34770,"2020-12-31 00:00:00.000",2.55,-0.0320000000000001,-0.0125490196078432,4.925,NA,NA
34771,"2020-07-31 00:00:00.000",1.44,-0.636,-0.441666666666667,2.076,1.895,1.09551451187335
34805,"2019-12-31 00:00:00.000",228.663,-0.765,-0.00334553469516275,237.149,0.4,592.8725
34816,"2019-12-31 00:00:00.000",296.052,-3.253,-0.0109879345520382,308.512,0.238,1296.26890756303
34825,"2020-12-31 00:00:00.000",277.363,-0.922,-0.00332416364114896,282.413,280.5,1.00681996434938
34834,"2020-12-31 00:00:00.000",30.981,-14.111,-0.455472709079759,33.801,13.141,2.57217867742181
34835,"2020-01-31 00:00:00.000",46.91,-33.917,-0.723022809635472,151.006,80.504,1.87575772632416
34854,"2020-12-31 00:00:00.000",225.654,-64.812,-0.287218484937116,272.042,231.938,1.17290827721201
34863,"2020-12-31 00:00:00.000",235.687,21.962,0.0931829078396347,2192.317,809.06,2.70970879786419
34864,"2019-12-31 00:00:00.000",294.317,-1.857,-0.00630952340503607,305.125,0.326,935.966257668712
34873,"2020-12-31 00:00:00.000",1676.163,-1639.308,-0.978012281621775,4678.964,5691.383,0.822113711201653
34882,"2020-12-31 00:00:00.000",107.5,-46.481,-0.432381395348837,179.314,137.402,1.3050319500444
34883,"2020-12-31 00:00:00.000",44.425,-101.051,-2.27464265616207,150.158,235.233,0.638337308115783
34910,"2020-03-31 00:00:00.000",350.716,-33.401,-0.0952366016948186,478.428,255.811,1.87024013822705
34914,"2020-11-30 00:00:00.000",0.069,-0.138,-2,0.082,NA,NA
34915,"2020-12-31 00:00:00.000",58.839,9.784,0.166284267237716,75.685,58.816,1.28680971164309
34916,"2020-03-31 00:00:00.000",167.229,-11.84,-0.070801117031137,202.492,102.704,1.97160772706029
34919,"2020-12-31 00:00:00.000",4322.876,416.828,0.0964237697310772,5679.85,5095.334,1.11471593422531
34920,"2020-03-31 00:00:00.000",79.59,15.991,0.200917200653348,85.097,65.679,1.29565005557332
34929,"2020-12-31 00:00:00.000",72.799,-62.211,-0.854558441736837,122.871,160.698,0.764608146958892
34937,"2020-12-31 00:00:00.000",58.861,4.926,0.0836886903042762,443.062,409.493,1.0819769812915
34938,"2020-12-31 00:00:00.000",192.713,19.77,0.102587785982264,1084.193,986.042,1.0995403846895
34939,"2020-06-30 00:00:00.000",223.966,10.758,0.0480340766009126,1526.412,1479.992,1.03136503440559
34941,"2020-12-31 00:00:00.000",99.421,29.937,0.301113446857304,534.237,600.792,0.889221227979068
34942,"2020-12-31 00:00:00.000",27.13,-14.886,-0.548691485440472,30.89,14.491,2.13166793181975
34945,"2020-06-30 00:00:00.000",63.037,10.112,0.160413725272459,297.561,242.467,1.22722267360094
34946,"2020-12-31 00:00:00.000",283.292,-2.392,-0.0084435847111814,294.176,293.707,1.00159682949334
34953,"2020-12-31 00:00:00.000",369.089,7.559,0.0204801551929209,729.092,395.462,1.84364616575044
34954,"2020-03-31 00:00:00.000",3901.351,40.938,0.0104932880943037,10107.38,1298.823,7.78195335315128
34955,"2020-01-31 00:00:00.000",307.938,-53.222,-0.172833492456274,435.398,197.234,2.20752000162244
34956,"2020-12-31 00:00:00.000",1194.045,174.179,0.145873061735529,1961.843,2128.382,0.921753237905601
34962,"2020-07-31 00:00:00.000",54.849,-1.352,-0.0246494922423381,59.325,57.84,1.02567427385892
34963,"2019-12-31 00:00:00.000",146.588,-0.765,-0.00521870821622507,153.719,0.126,1219.99206349206
34965,"2020-12-31 00:00:00.000",270.673,-171.746,-0.634514709631179,429.022,333.492,1.28645364806352
34992,"2020-12-31 00:00:00.000",376.242,104.971,0.27899862322654,5178.258,NA,NA
35004,"2020-12-31 00:00:00.000",505.65,-23.016,-0.0455176505487986,680.961,784.162,0.868393265677245
35005,"2020-01-31 00:00:00.000",833.943,29.145,0.0349484317273483,1289.845,354.565,3.63782381227702
35006,"2020-12-31 00:00:00.000",1109.898,-128.356,-0.115646663026693,1136.713,422.202,2.69234394910493
35007,"2020-12-31 00:00:00.000",199.921,-17.76,-0.0888350898604948,388.095,474.249,0.81833593745058
35008,"2020-12-31 00:00:00.000",35.487,-9.505,-0.267844562797644,40.358,17.56,2.29829157175399
35009,"2020-12-31 00:00:00.000",15.056,-25.977,-1.72535866099894,122.65,153.202,0.800577015965849
35013,"2020-12-31 00:00:00.000",2242.371,-16.0159999999998,-0.00714243985495703,2609.459,2393.317,1.09031064418128
35014,"2020-12-31 00:00:00.000",156.123,-49.921,-0.319754296292026,187.817,143.745,1.30659849038227
35018,"2020-12-31 00:00:00.000",8.515,-9.06,-1.06400469759248,9.861,12.877,0.765783955890347
35019,"2020-12-31 00:00:00.000",0.169,-1.364,-8.07100591715976,1.902,NA,NA
35030,"2020-12-31 00:00:00.000",91.99,-0.552,-0.00600065224480922,258.885,136.788,1.89260022809018
35035,"2020-12-31 00:00:00.000",89.077,204.797,2.2991007779786,1545.816,1517.156,1.0188906084806
35038,"2020-12-31 00:00:00.000",75.179,-32.577,-0.433325795767435,160.351,176.732,0.907311635696987
35048,"2020-12-31 00:00:00.000",114.331,40.5759999999999,0.354899371124191,720.62,488.884,1.4740101946474
35050,"2020-12-31 00:00:00.000",NA,-10.861,NA,1.974,0.772,2.55699481865285
35053,"2020-12-31 00:00:00.000",332.143,41.185,0.12399779612998,596.538,305.393,1.95334536155053
35054,"2020-12-31 00:00:00.000",27.282,-32.898,-1.20585001099626,47.131,60.001,0.785503574940418
35055,"2020-12-31 00:00:00.000",79.9,166.7,2.08635794743429,568.8,384.6,1.4789391575663
35056,"2020-12-31 00:00:00.000",20018,1057,0.052802477770007,27600,27655,0.998011209546194
35059,"2020-12-31 00:00:00.000",396.375,-6.483,-0.0163557237464522,500.931,463.954,1.07969971160934
35062,"2020-12-31 00:00:00.000",103.891,-28.792,-0.277136614336179,152.026,105.299,1.44375540128586
35065,"2020-12-31 00:00:00.000",2355.1,806.4,0.342405842639379,9906.5,9773.3,1.0136289687209
35077,"2020-12-31 00:00:00.000",13084,-4122,-0.31504127178233,33252,31761,1.04694436573156
35078,"2020-12-31 00:00:00.000",285.478,49.608,0.173771709203511,2642.634,1988.225,1.32914232544103
35079,"2020-12-31 00:00:00.000",44.519,-0.522,-0.011725330757654,48.954,47.559,1.02933198763641
35082,"2019-12-31 00:00:00.000",389.279,-1.857,-0.00477035750708361,404.772,NA,NA
35087,"2020-12-31 00:00:00.000",NA,-13.704,NA,21.864,33.884,0.645260299846535
35089,"2020-12-31 00:00:00.000",75.381,-56.424,-0.74851753094281,109.592,94.359,1.16143664091396
35090,"2020-12-31 00:00:00.000",293.721,-37.995,-0.129357451459038,306.644,356.168,0.860953258013072
35091,"2020-12-31 00:00:00.000",81.939,-94.466,-1.15288202199197,104.506,48.389,2.15970571824175
35099,"2020-12-31 00:00:00.000",212.744,27.251,0.12809291918926,338.533,363.582,0.931104950190053
35100,"2020-12-31 00:00:00.000",143.119,-50.613,-0.353642772797462,149.974,123.428,1.21507275496646
35101,"2020-12-31 00:00:00.000",370.048,94.44,0.255210134901418,3599.16,3237.167,1.11182401155084
35102,"2020-12-31 00:00:00.000",172.262,-78.561,-0.456055311095889,189.466,124.37,1.52340596606899
35104,"2020-12-31 00:00:00.000",28.41,-28.047,-0.987222808870116,50.312,55.459,0.907192700914189
35112,"2019-09-30 00:00:00.000",117.833,-0.716,-0.00607639625571784,117.91,0.302,390.430463576159
35120,"2020-12-31 00:00:00.000",1061.865,-62.921,-0.0592551783889666,1219.951,320.969,3.80083746405416
35121,"2020-12-31 00:00:00.000",NA,-1.128,NA,0.694,0.888,0.781531531531531
35122,"2019-12-31 00:00:00.000",309.492,-0.487,-0.00157354632753028,321.515,0,NA
35132,"2020-12-31 00:00:00.000",54.174,42.05,0.776202606416362,240.203,210.013,1.14375300576631
35133,"2020-01-31 00:00:00.000",708.81,-530.751,-0.748791636686841,1441.706,1198.956,1.20246781366455
35134,"2020-12-31 00:00:00.000",277.934,-4.22,-0.0151834608216339,292.156,291.605,1.00188954236038
35136,"2020-12-31 00:00:00.000",198.274,-33.963,-0.171293260841058,298.269,113.001,2.63952531393528
35137,"2020-12-31 00:00:00.000",95.46,-46.44,-0.486486486486487,161.152,110.194,1.46243897126885
35152,"2020-12-31 00:00:00.000",NA,-8.51,NA,16.352,1.282,12.7550702028081
35153,"2020-12-31 00:00:00.000",6.163,-0.272,-0.0441343501541457,6.593,NA,NA
35154,"2020-12-31 00:00:00.000",14.567,-88.461,-6.07269856525022,151.341,115.962,1.30509132301961
35158,"2020-12-31 00:00:00.000",1826.057,260.28,0.142536623993665,3937.704,3450.368,1.14124174580798
35168,"2020-12-31 00:00:00.000",25717,1975,0.0767974491581444,42649,42397,1.00594381677949
35169,"2020-12-31 00:00:00.000",404.207,-262.093,-0.648412818184742,1418.548,1402.019,1.01178942653416
35182,"2020-01-31 00:00:00.000",742.107,-122.994,-0.165736207851428,1404.906,433.219,3.24294640816769
35189,"2019-12-31 00:00:00.000",224.397,-0.393,-0.00175136031230364,232.661,NA,NA
35191,"2020-02-29 00:00:00.000",NA,-1.484,NA,50.839,NA,NA
35207,"2020-12-31 00:00:00.000",883.861,-258.35,-0.292297091963555,1626.009,487.594,3.33476006677687
35210,"2020-12-31 00:00:00.000",23.382,-25.923,-1.10867333846549,157.454,74.424,2.11563474148124
35211,"2020-12-31 00:00:00.000",9642.984,189.255,0.0196261862510609,15196.847,3791.371,4.00827220548978
35213,"2019-12-31 00:00:00.000",NA,-25.042,NA,0.938,NA,NA
35222,"2020-12-31 00:00:00.000",345.403,-11.109,-0.0321624305521377,861.202,236.36,3.64360297850736
35223,"2020-04-30 00:00:00.000",1.49,-1.659,-1.11342281879195,2.808,NA,NA
35245,"2020-12-31 00:00:00.000",365.747,15.9229999999998,0.0435355587332221,9633.634,9292.299,1.03673310555332
35251,"2020-12-31 00:00:00.000",198.794,31.111,0.156498687083111,615.868,355.1,1.73435088707406
35254,"2020-12-31 00:00:00.000",194.945,-36.19,-0.185642104183231,244.842,157.291,1.55661798831465
35255,"2020-12-31 00:00:00.000",286.078,-52.156,-0.182313914386985,297.925,228.75,1.3024043715847
35264,"2020-12-31 00:00:00.000",57.906,-511.137,-8.82701274479328,703.588,631.679,1.11383788284873
35265,"2019-03-31 00:00:00.000",NA,-82.092,NA,18.102,17.489,1.03505060323632
35266,"2019-12-31 00:00:00.000",165.342,-65.538,-0.396378415647567,187.102,72.881,2.56722602598757
35267,"2020-12-31 00:00:00.000",258.712,-80.137,-0.309753702959275,273.339,138.118,1.97902518136666
35270,"2020-12-31 00:00:00.000",242.057,-86.506,-0.357378633958117,272.064,195.715,1.39010295582863
35279,"2020-12-31 00:00:00.000",743.266,-144.345,-0.19420369019974,1116.414,912.302,1.22373293054274
35280,"2020-12-31 00:00:00.000",145.197,-46.054,-0.31718286190486,242.382,247.435,0.979578475155091
35287,"2020-01-31 00:00:00.000",NA,-220.684999999999,NA,932.321,541.622,1.72134994516471
35288,"2020-12-31 00:00:00.000",191.293,-149.178,-0.779840349620739,605.109,466.93,1.29593086758186
35289,"2019-12-31 00:00:00.000",245.28,-0.561,-0.00228718199608611,253.617,NA,NA
35290,"2020-12-31 00:00:00.000",338.931,-71.671,-0.211461919977813,347.625,393.024,0.884487970200293
35305,"2020-12-31 00:00:00.000",195.233,-27.303,-0.139848283845456,768.764,721.782,1.06509167587997
35306,"2020-12-31 00:00:00.000",75.473,-77.24,-1.02341234613703,143.74,26.489,5.42640341273736
35307,"2019-12-31 00:00:00.000",389.472,-0.568,-0.00145838468490675,405.375,NA,NA
35308,"2020-12-31 00:00:00.000",165.26,-3.95,-0.0239017306063173,168.928,175.768,0.961085066678804
35313,"2020-12-31 00:00:00.000",NA,-34.387,NA,115.241,61.062,1.88727850381579
35320,"2020-12-31 00:00:00.000",112.951,-17.542,-0.155306283255571,118.809,21.744,5.46399006622517
35321,"2020-09-30 00:00:00.000",6.631,-6.345,-0.956869250490122,10.762,5.718,1.8821266176985
35322,"2019-12-31 00:00:00.000",363.034,58.8059999999999,0.161984827867362,2015.509,2155.282,0.935148625562687
35323,"2020-12-31 00:00:00.000",23.621,-22.143,-0.937428559332797,359.279,210.059,1.7103718479094
35327,"2020-12-31 00:00:00.000",547.38,-0.907,-0.00165698417918083,700.925,697.836,1.00442654147966
35329,"2020-12-31 00:00:00.000",170.953,-0.619,-0.00362087825308711,175.115,174.371,1.00426676454227
35331,"2020-12-31 00:00:00.000",1017.715,128.756,0.126514790486531,1357.853,1061.817,1.27880133770697
35345,"2020-12-31 00:00:00.000",NA,-8.072,NA,5.708,NA,NA
35354,"2020-06-30 00:00:00.000",31.87,-13.795,-0.432852212111704,58.53,24.523,2.38673897973331
35355,"2020-12-31 00:00:00.000",11.208,-8.824,-0.787294789436117,29.319,NA,NA
35358,"2020-12-31 00:00:00.000",29.144,-4.25,-0.145827614603349,34.413,19.908,1.72860156720916
35367,"2020-12-31 00:00:00.000",8.493,-1.401,-0.164959378311551,19.623,15.672,1.2521056661562
35369,"2020-12-31 00:00:00.000",145.608,-1.736,-0.0119224218449536,174.789,174.794,0.999971394899138
35373,"2020-12-31 00:00:00.000",63.396,28.725,0.45310429680106,205.753,172.479,1.19291623907838
35374,"2020-01-31 00:00:00.000",397.796,-104.032,-0.261520980603123,731.649,280.184,2.61131613511121
35375,"2020-12-31 00:00:00.000",172.095,-104.326,-0.606211685406316,240.864,146.712,1.64174709635204
35376,"2020-12-31 00:00:00.000",95.181,-69.232,-0.7273720595497,129.577,110.439,1.1732902326171
35377,"2020-01-31 00:00:00.000",101.865,-4.417,-0.043361311539783,158.758,59.262,2.67891735007256
35378,"2020-12-31 00:00:00.000",529.173,73.529,0.138950777911949,911.638,724.557,1.25820052804679
35391,"2020-12-31 00:00:00.000",276.099,-72.96,-0.264253039670553,577.74,302.36,1.91076862018786
35394,"2019-12-31 00:00:00.000",507.364,-53.391,-0.105232141026955,560.561,180.253,3.10985670141412
35395,"2020-12-31 00:00:00.000",951.731,-122.084,-0.128275741779978,3587.582,2487.067,1.44249511573271
35396,"2020-12-31 00:00:00.000",415.691,-10.586,-0.0254660312587956,439.328,119.746,3.66883236183255
35398,"2019-12-31 00:00:00.000",43.544,-0.335,-0.00769336762814624,45.074,0.253,178.158102766798
35399,"2020-12-31 00:00:00.000",152.657,-20.382,-0.133515004225158,178.402,80.928,2.2044533412416
35401,"2019-12-31 00:00:00.000",438.132,NA,NA,454.11,NA,NA
35402,"2019-12-31 00:00:00.000",196.592,NA,NA,204.765,NA,NA
35403,"2020-12-31 00:00:00.000",13.948,-9.447,-0.677301405219386,15.853,7.912,2.00366531850354
35404,"2020-12-31 00:00:00.000",634.105,61.751,0.0973829255407227,3050.712,2877.234,1.06029332337933
35405,"2020-06-30 00:00:00.000",66.067,-0.309,-0.0046770702468706,69.901,0.112,624.116071428571
35411,"2020-12-31 00:00:00.000",300.489,-5.949,-0.019797729700588,317.342,317.172,1.0005359867832
35416,"2020-12-31 00:00:00.000",7.541,-6.64,-0.880519824956902,8.119,1.117,7.26857654431513
35419,"2020-12-31 00:00:00.000",1055.879,45.448,0.0430428107766136,1355.484,1307.435,1.03675058415906
35422,"2020-06-30 00:00:00.000",NA,-3.474,NA,2.476,2.328,1.06357388316151
35423,"2020-08-31 00:00:00.000",45.713,-15.224,-0.33303436659156,118.379,76.41,1.54926056798848
35429,"2020-12-31 00:00:00.000",104.179,-52.091,-0.500014398295242,118.969,84.602,1.40621971111794
35430,"2020-12-31 00:00:00.000",265.242,-100.993,-0.380757949344372,294.871,510.036,0.578137621658079
35441,"2019-12-31 00:00:00.000",246.513,NA,NA,255.871,NA,NA
35447,"2020-03-31 00:00:00.000",961.497,-107.826,-0.112143875643918,2042.08,1811.366,1.1273701725659
35451,"2020-09-30 00:00:00.000",122.808,74.439,0.606141293726793,458.067,504.755,0.907503640379986
35455,"2020-12-31 00:00:00.000",624.428,48.834,0.0782059741075032,5659.303,4931.233,1.14764461545419
35458,"2020-12-31 00:00:00.000",635.726,-175.832,-0.276584566306868,819.64,1275.364,0.642671425569484
35471,"2020-12-31 00:00:00.000",476.924,-20.79,-0.0435918511125463,2009.051,2201.874,0.91242777742959
35472,"2020-12-31 00:00:00.000",NA,-5.975,NA,59.536,59.456,1.001345532831
35473,"2020-12-31 00:00:00.000",6.016,-15.051,-2.50182845744681,30.156,45.164,0.66769993800372
35477,"2020-12-31 00:00:00.000",22.159,-7.772,-0.35073784918092,24.932,13.894,1.79444364473874
35481,"2020-12-31 00:00:00.000",36.364,5.058,0.139093609063909,49.095,46.912,1.04653393587995
35483,"2020-12-31 00:00:00.000",239.592,-1.621,-0.00676566830278139,349.776,348.39,1.00397830018083
35489,"2020-12-31 00:00:00.000",178.948,-3.865,-0.0215984531819299,254.531,253.077,1.00574528700751
35490,"2020-12-31 00:00:00.000",NA,37.152,NA,768.404,815.284,0.942498564917256
35494,"2020-12-31 00:00:00.000",11.641,1.453,0.124817455545056,12.774,6.853,1.86400116737195
