"gvkey","datadate","be1","op1","op2","at","at_lag1","in"
9599,"2019-01-31 00:00:00.000",686.044,124.977,0.182170531336183,1062.881,1085.776,0.978913698589764
9611,"2019-12-31 00:00:00.000",2244.795,628.158,0.279828670324016,13677.43,12693.243,1.07753629234074
9619,"2019-12-31 00:00:00.000",33.532,4.193,0.125044733389001,49.47,41.685,1.18675782655632
9647,"2019-12-31 00:00:00.000",964.606,108.187,0.112156673294589,1811.085,1702.125,1.06401410002203
9664,"2019-12-31 00:00:00.000",605.873,227.231,0.375047245874961,1860.691,1484.766,1.25318804444606
9667,"2019-12-31 00:00:00.000",5093.2,2674,0.525013743815283,20496.2,19134.279,1.07117702213917
9691,"2019-12-31 00:00:00.000",1667,248,0.14877024595081,3671,3569,1.02857943401513
9698,"2019-09-30 00:00:00.000",37.772,0.182999999999997,0.00484485862543674,96.099,102.237,0.939963027084128
9728,"2019-12-31 00:00:00.000",504.393,-33.503,-0.0664224126821744,631.223,616.941,1.02314970151117
9771,"2019-12-31 00:00:00.000",1666.8,532.4,0.319414446844252,3058,3071.5,0.995604753377828
9777,"2019-04-30 00:00:00.000",9369.1,1404,0.149854308311364,16711.3,15301.2,1.09215617075785
9778,"2019-12-31 00:00:00.000",3478.4,994.1,0.285792318307268,5693.5,5373.1,1.05963038097188
9783,"2019-12-31 00:00:00.000",15138,3157,0.208548024838156,144988,139613,1.03849928015299
9799,"2019-02-28 00:00:00.000",5.791,-1.236,-0.213434639958556,6.98,8.785,0.794536141149687
9815,"2019-12-31 00:00:00.000",1878.888,706.666000000001,0.376108634468899,5126.289,4583.465,1.11843092507524
9818,"2019-03-31 00:00:00.000",38605.715,9993.189,0.258852581800389,189351.89,179524.841,1.05473921572781
9828,"2019-12-31 00:00:00.000",4341,943,0.217231052752822,14301,14963,0.955757535253626
9831,"2019-12-31 00:00:00.000",1515.951,191.226,0.126142599595897,6365.34,5956.577,1.06862380860686
9835,"2019-12-31 00:00:00.000",108.493,13.498,0.124413556634991,673.954,741.55,0.908844986851864
9846,"2019-12-31 00:00:00.000",18381,2971,0.161634296284207,64382,56715,1.13518469540686
9848,"2019-12-31 00:00:00.000",6136,1441,0.234843546284224,17077,15389,1.10968873870947
9849,"2019-12-31 00:00:00.000",728.129,137.631,0.18902007748627,1641.331,1501.433,1.09317631889002
9850,"2019-12-31 00:00:00.000",37684,6587,0.174795669249549,118700,116914,1.01527618591443
9860,"2019-12-31 00:00:00.000",1286,351,0.27293934681182,2813,2831,0.993641822677499
9882,"2019-12-31 00:00:00.000",12196,4182,0.34289931124959,25895,26243,0.98673932096178
9890,"2019-12-31 00:00:00.000",3105.754,561.264,0.180717468286284,8170.048,7357.729,1.11040349542637
9899,"2019-12-31 00:00:00.000",243723,50664,0.207875333883138,551669,531864,1.0372369628326
9902,"2019-12-31 00:00:00.000",3384.5,381.7,0.112778844733343,7832.2,7628.3,1.02672941546609
9904,"2019-12-31 00:00:00.000",3246,600,0.184842883548983,6717,5797,1.1587027772986
9906,"2019-12-31 00:00:00.000",3556.3,477.3,0.134212524252735,7850.9,6695.8,1.17251112637773
9919,"2019-12-31 00:00:00.000",172.265,56.48,0.32786694917714,450.537,353.784,1.27348042873618
9922,"2018-06-30 00:00:00.000",73.604,25.867,0.351434704635617,232.002,217.143,1.06842956024371
9969,"2019-12-31 00:00:00.000",159.884,15.551,0.0972642665932801,206.865,167.339,1.23620315646681
10000,"2019-12-31 00:00:00.000",504.228,117.608,0.233243691345978,912.73,843.132,1.08254697959513
10008,"2019-06-30 00:00:00.000",487.137,102.067,0.209524220085931,921.889,916.937,1.00540058913535
10016,"2019-12-31 00:00:00.000",8367.5,2035.4,0.2432506722438,20596.6,19408,1.0612427864798
10030,"2019-06-30 00:00:00.000",83.379,17.583,0.210880437520239,190.087,182.286,1.04279538746804
10035,"2019-12-31 00:00:00.000",21469,6845,0.31883180399646,245610,244626,1.00402246694955
10056,"2019-12-31 00:00:00.000",915.174,192.543,0.210389499701696,1579.367,1484.666,1.06378606366685
10078,"2019-11-30 00:00:00.000",3.326,-0.969,-0.291340950090198,3.367,1.767,1.90548953027731
10086,"2019-12-31 00:00:00.000",776.025,111.231,0.143334299797043,1592.785,1372.93,1.16013562235511
10096,"2019-12-31 00:00:00.000",4997.911,1513.581,0.30284272769163,11365.444,10928.27,1.04000395305021
10115,"2019-12-31 00:00:00.000",12915,3935,0.304684475416183,30167,27229,1.1078996657975
10121,"2019-12-31 00:00:00.000",3336,685,0.205335731414868,94903,104176,0.910987175549071
10124,"2019-12-31 00:00:00.000",285.458,69.266,0.242648655844292,348.961,335.532,1.04002300823766
10137,"2019-03-31 00:00:00.000",97223.41,39548.196,0.406776474925123,1837956.585,1874285.583,0.980617149099631
10187,"2018-12-31 00:00:00.000",22152,5219,0.235599494402311,215543,205962,1.04651828978161
10190,"2018-02-28 00:00:00.000",505,279,0.552475247524753,4387,3580,1.22541899441341
10195,"2019-12-31 00:00:00.000",264.059,113.085,0.428256563873983,1311.867,1451.616,0.9037286720455
10198,"2019-12-31 00:00:00.000",164.596,23.158,0.140696007193371,358.933,335.086,1.07116680493963
10221,"2019-12-31 00:00:00.000",397.289,164.786,0.41477614532494,959.816,777.52,1.23445827760058
10235,"2019-12-31 00:00:00.000",59.691,-22.733,-0.380844683453117,345.324,256.762,1.34491864060881
10236,"2019-12-31 00:00:00.000",107.301,3.09999999999998,0.0288906906738984,257.197,228.398,1.12609129677143
10247,"2019-06-30 00:00:00.000",2674.835,3005.929,1.12378109303938,17966.522,18070.404,0.994251263004413
10275,"2019-03-31 00:00:00.000",8265.497,1906.292,0.230632471344433,17981.474,17939.821,1.00232181803821
10305,"2019-05-31 00:00:00.000",6.888,-1.835,-0.266405342624855,12.534,13.372,0.937331737959916
10327,"2019-12-31 00:00:00.000",4617,799,0.173056097032705,10007,9155,1.09306389950847
10349,"2019-05-31 00:00:00.000",36.319,4.075,0.112200225777141,41.197,39.511,1.04267166105641
10353,"2019-12-31 00:00:00.000",443.666,31.1760000000001,0.070269076287117,985.217,977.821,1.00756375655667
10364,"2019-09-30 00:00:00.000",2.219,0.645,0.290671473636773,2.917,4.102,0.711116528522672
10380,"2019-06-30 00:00:00.000",15.043,-1.069,-0.0710629528684435,24.419,26.176,0.932877444987775
10385,"2019-12-31 00:00:00.000",27206,1099,0.0403955009924281,39350,39626,0.993034876091455
10390,"2019-12-31 00:00:00.000",430.249,3.605,0.00837886898052058,539.422,529.048,1.01960880676234
10405,"2019-12-31 00:00:00.000",2097.1,421.6,0.201039530780602,5634.6,5501.8,1.02413755498201
10407,"2019-12-31 00:00:00.000",3418.878,635.744,0.18595106347755,6309.82,6277.991,1.0050699339964
10411,"2019-12-31 00:00:00.000",5329,957,0.179583411521862,10781,9783,1.10201369722989
10441,"2019-12-31 00:00:00.000",401.6,117.6,0.292828685258964,1062.9,992.544,1.07088451494342
10443,"2019-12-31 00:00:00.000",1531,967,0.631613324624428,13226,13232,0.999546553808948
10447,"2019-09-30 00:00:00.000",11625,3586,0.30847311827957,50467,48667,1.03698604804077
10453,"2019-12-31 00:00:00.000",1494.228,628.057,0.420322065976545,2787.014,2706.606,1.02970805503276
10469,"2019-10-31 00:00:00.000",NA,-4.781,NA,1.888,3.109,0.607269218398199
10476,"2018-04-30 00:00:00.000",0.028,-0.338,-12.0714285714286,1.959,0.204,9.60294117647059
10478,"2018-12-31 00:00:00.000",7.361,-0.748,-0.10161662817552,8.16,55.453,0.147151641931005
10484,"2019-12-31 00:00:00.000",13255,6106,0.460656356092041,52605,44786,1.17458580806502
10499,"2019-12-31 00:00:00.000",8985,6567,0.730884808013356,18018,17137,1.05140923148742
10502,"2019-12-31 00:00:00.000",894.778,138.573,0.154868581927584,1860.439,1665.177,1.11726200878345
10504,"2019-12-31 00:00:00.000",552.964,408.479,0.7387081256646,598.176,285.075,2.09831097079716
10519,"2019-12-31 00:00:00.000",5590,1288,0.2304114490161,15018,14264,1.05286034772855
10530,"2019-12-31 00:00:00.000",31867,5860,0.183889289860985,58381,56232,1.03821667378005
10549,"2019-07-31 00:00:00.000",2220.128,503.495,0.226786473572695,5660.446,2778.665,2.03710990709567
10565,"2019-12-31 00:00:00.000",1017.37,34.384,0.0337969470300874,1579.528,1827.739,0.864197787539687
10567,"2019-12-31 00:00:00.000",NA,428.091,NA,2882.54,2517.328,1.14507922686277
10581,"2019-12-31 00:00:00.000",2036.4,621.2,0.30504812414064,4859.9,4445.2,1.09329164042113
10598,"2019-12-31 00:00:00.000",3.828,0.0880000000000018,0.0229885057471269,5.026,4.89,1.0278118609407
10601,"2019-12-31 00:00:00.000",607.359,150.828,0.248334181266763,1331.855,1293.165,1.02991884252976
10609,"2019-12-31 00:00:00.000",807.149,87.7730000000001,0.108744482121641,977.864,947.361,1.03219786332771
10614,"2019-12-31 00:00:00.000",7294.307,955.637,0.131011348987642,25977.46,23095.722,1.12477367020611
10618,"2019-10-31 00:00:00.000",910.157,462.414,0.508059598508829,2330.547,1570.984,1.48349505787456
10619,"2019-04-30 00:00:00.000",4.606,1.008,0.218844984802432,9.001,7.671,1.17338026332942
10622,"2019-03-31 00:00:00.000",13664.921,1160.401,0.084918236995296,38782.111,41979.388,0.923836979233713
10631,"2018-12-31 00:00:00.000",2966.184,1096.41,0.369636543113981,7468.709,6331.689,1.1795760973099
10658,"2019-12-31 00:00:00.000",NA,0.392000000000001,NA,12.254,11.466,1.06872492586778
10671,"2019-12-31 00:00:00.000",32486,5731,0.176414455457736,99279,98920,1.00362919530934
10678,"2019-12-31 00:00:00.000",6605.783,1334.131,0.20196409721603,13318.713,12655.952,1.05236753426372
10685,"2019-03-31 00:00:00.000",62.08,15.687,0.252690077319587,105.23,96.822,1.08683976782136
10726,"2018-12-31 00:00:00.000",4091.832,385.574,0.094230163897247,8251.391,8169.328,1.01004525708847
10734,"2019-09-30 00:00:00.000",2.556,-0.175,-0.0684663536776213,2.992,NA,NA
10735,"2019-12-31 00:00:00.000",2828.4,438.4,0.154999292886438,8701.4,7989.2,1.08914534621739
10740,"2019-06-30 00:00:00.000",23.993,2.826,0.11778435376985,36.527,36.474,1.00145308987224
10761,"2019-12-31 00:00:00.000",14.198,-15.492,-1.09113959712636,21.291,17.489,1.21739379038253
10777,"2019-06-30 00:00:00.000",189.645,30.246,0.159487463418493,346.87,234.713,1.47784741364986
10789,"2019-12-31 00:00:00.000",1665.5,232.145,0.139384569198439,2191.614,1790.963,1.22370702242313
10793,"2019-09-30 00:00:00.000",16438,3601,0.219065579754228,33097,29109,1.13700230169363
10795,"2019-12-31 00:00:00.000",13267,6104,0.460088942488882,52611,44792,1.17456242186105
10801,"2019-09-30 00:00:00.000",4361.2,793.6,0.181968265614968,13346.6,11980.9,1.11398976704588
10816,"2018-12-31 00:00:00.000",1924,340,0.176715176715177,3842,3851,0.997662944689691
10832,"2019-12-31 00:00:00.000",55.081,-2.684,-0.0487282365970117,130.307,125.617,1.03733571093085
10839,"2019-06-30 00:00:00.000",399.692,30.3909999999999,0.0760360477567726,592.151,601.807,0.983954988891787
10840,"2019-08-31 00:00:00.000",1732.562,312.834,0.180561503715307,2047.32,1843.386,1.11063011219571
10845,"2018-12-31 00:00:00.000",6320.842,6309.133,0.998147556923587,27848.239,31390.935,0.887142705370197
10846,"2019-12-31 00:00:00.000",17691.21,12530.291,0.708277783147676,72724.171,68071.031,1.06835712536806
10853,"2018-12-31 00:00:00.000",15450.393,15421.771,0.998147490487783,68071.031,72474.627,0.939239480321851
10857,"2019-12-31 00:00:00.000",1398,945,0.675965665236052,5278,5777,0.913622987709884
10860,"2019-12-31 00:00:00.000",10978,1861,0.169520859901621,28933,27215,1.0631269520485
10863,"2019-12-31 00:00:00.000",876.788,127.366,0.145264305624621,1994.413,1785.883,1.11676576797024
10867,"2019-12-31 00:00:00.000",30120,9665,0.320883134130146,61673,59147,1.04270715336365
10871,"2019-09-30 00:00:00.000",NA,-0.304,NA,0.122,0.168,0.726190476190476
10877,"2019-12-31 00:00:00.000",867.591,-362.165,-0.417437479180858,2090.052,2698.053,0.774651943457004
10894,"2019-12-31 00:00:00.000",3312.341,229.726,0.0693545743025854,9636.472,7711.728,1.24958660367689
10902,"2019-12-31 00:00:00.000",11.02,5.572,0.505626134301271,12.363,12.545,0.985492227979275
10903,"2019-12-31 00:00:00.000",60609,20701,0.341549934828161,173889,152221,1.14234566846887
10916,"2019-12-31 00:00:00.000",2606.44,476.523,0.182825232884701,26561.355,23351.119,1.13747675218477
10917,"2019-12-31 00:00:00.000",141.291,26.915,0.190493378913023,1025.453,878.986,1.16663177798054
10920,"2019-12-31 00:00:00.000",4899,9766,1.99346805470504,57857,50016,1.15676983365323
10930,"2019-12-31 00:00:00.000",2.388,-2.844,-1.19095477386935,13.694,17.557,0.779973799624082
10938,"2019-12-31 00:00:00.000",7.982,0.0180000000000011,0.00225507391631184,13.467,14.778,0.911287048315063
10983,"2019-12-31 00:00:00.000",45511,10893,0.239348728878733,139716,134211,1.04101750229117
10984,"2019-03-31 00:00:00.000",33628,10210,0.303616034257167,84601,85459,0.989960097824688
10991,"2019-12-31 00:00:00.000",NA,632,NA,7809,7717.8,1.01181683899557
10999,"2019-12-31 00:00:00.000",480.2,98.5,0.20512286547272,1370.8,1298.3,1.05584225525687
11012,"2019-12-31 00:00:00.000",896.642,190.626,0.212599900517709,1740.151,1824.94,0.953538746479336
11017,"2019-03-31 00:00:00.000",1365.671,201.067,0.147229457167941,2133.184,2168.632,0.98365421150292
11027,"2019-03-31 00:00:00.000",10.874,-0.277999999999998,-0.0255655692477468,18.907,18.904,1.00015869657215
11032,"2019-12-31 00:00:00.000",5529.176,1637.363,0.29613146696723,11668.25,11265.48,1.03575258222464
11051,"2019-12-31 00:00:00.000",103.853,24.482,0.235737051409203,109.787,99.768,1.10042298131665
11060,"2019-03-31 00:00:00.000",4367.38,2209.039,0.505804166342292,10356.785,NA,NA
11065,"2019-12-31 00:00:00.000",380.966,73.152,0.19201713538741,845.864,638.828,1.32408723474863
11094,"2019-12-31 00:00:00.000",1159.439,283.008,0.244090460990186,2763.411,2530.274,1.092139033164
11099,"2019-04-30 00:00:00.000",60.148,5.78,0.0960962958036842,91.788,86.788,1.05761165138038
11115,"2019-09-30 00:00:00.000",1843.6,571.9,0.310208288131916,4101.7,3252.7,1.26101392689151
11124,"2019-12-31 00:00:00.000",380.16,-15.627,-0.0411063762626263,818.088,900.816,0.908163265306122
11161,"2018-09-30 00:00:00.000",NA,-5.215,NA,12.428,15.468,0.803465218515645
11169,"2019-02-28 00:00:00.000",4.661,-0.212,-0.0454838017592792,7.807,8.027,0.972592500311449
11178,"2019-07-31 00:00:00.000",323.54,57.1149999999999,0.17653149533288,502.289,481.59,1.04298054361594
11185,"2019-01-31 00:00:00.000",57.027,5.93900000000001,0.104143651252915,123.113,116.623,1.05564940020408
11188,"2019-12-31 00:00:00.000",16951,2815,0.166066898708041,41428,36880,1.12331887201735
11191,"2019-12-31 00:00:00.000",1507.344,417.347,0.276875749662983,3120.775,3106.198,1.00469287534149
11213,"2019-10-31 00:00:00.000",36.206,-0.689999999999964,-0.0190576147599835,218.004,236.696,0.921029506202048
11217,"2019-12-31 00:00:00.000",15300.633,7019.18700000001,0.458751412441564,56180.573,53410.851,1.05185691574171
11220,"2019-12-31 00:00:00.000",5841.192,-40.136,-0.00687120026186436,18287.013,17180.794,1.06438695440967
11228,"2019-12-31 00:00:00.000",6254.896,1125.898,0.180002673105996,10648.793,9832.13,1.08306063894599
11234,"2019-08-31 00:00:00.000",157.163,87.433,0.55632050800761,302.662,317.059,0.954592047536894
11258,"2019-12-31 00:00:00.000",320.602,115.621,0.360637176312063,1045.094,831.249,1.25725745233979
11259,"2019-01-31 00:00:00.000",78792,27803,0.352865773174942,219295,204522,1.07223183813966
11264,"2019-08-31 00:00:00.000",25297,7052,0.278768233387358,67598,68124,0.992278785743644
11300,"2019-12-31 00:00:00.000",3746.611,234.315,0.0625405199525652,5931.236,4764.041,1.24500104008341
11301,"2019-12-31 00:00:00.000",1411.726,-34.043,-0.024114452804581,2628.328,2417.104,1.08738722040922
11304,"2019-12-31 00:00:00.000",2498.241,331.704,0.132775020504427,6082.456,5782.576,1.05185924058759
11313,"2019-12-31 00:00:00.000",1497.574,377.108,0.251812598242224,2556.161,2161.033,1.18284218704666
11340,"2019-12-31 00:00:00.000",1700.082,119.788,0.0704601307466346,3937.934,3826.961,1.02899768249533
11343,"2019-12-31 00:00:00.000",1155.786,169.784,0.14689916645469,1675.562,1432.011,1.17007620751517
11372,"2019-12-31 00:00:00.000",2.309,-2.727,-1.1810307492421,5.79,7.882,0.734585130677493
11376,"2019-12-31 00:00:00.000",1588.7,388,0.244224837917794,2341.4,1978.9,1.18318257617869
11399,"2019-06-30 00:00:00.000",9967,1763,0.17688371626367,26370,29235,0.902001026167265
11443,"2019-12-31 00:00:00.000",9019,3556,0.394278744871937,47813,43814,1.0912721961017
11455,"2019-12-31 00:00:00.000",213.079,30.321,0.142299334988432,296.917,270.044,1.09951341262905
11456,"2019-12-31 00:00:00.000",8183,815,0.0995967249175119,16406,17249,0.951127601600093
11465,"2019-12-31 00:00:00.000",3230,1636,0.506501547987616,18881,18347,1.02910557584346
11499,"2019-04-30 00:00:00.000",1325.122,335.062,0.252853699508423,2937.002,2839.451,1.03435558493526
11506,"2019-12-31 00:00:00.000",15110,2901,0.191992058239576,46040,45302,1.01629067149353
11511,"2019-01-31 00:00:00.000",1155.714,618.055,0.534781961627185,2812.844,2785.749,1.00972628905189
11537,"2019-08-31 00:00:00.000",644.244,162.588,0.252370219978766,1104.231,1051.805,1.04984383987526
11538,"2019-12-31 00:00:00.000",129.159,21.635,0.167506716527691,247.912,174.549,1.42030031681648
11550,"2019-12-31 00:00:00.000",13882.7,1950.3,0.140484199759413,34951.8,33475.8,1.04409155270374
11554,"2019-12-31 00:00:00.000",6919.1,1072,0.154933445101241,16700.7,15426,1.08263321664722
11555,"2019-12-31 00:00:00.000",5723.4,828.1,0.144686724674145,13789.9,12845.6,1.07351155259388
11566,"2019-12-31 00:00:00.000",865.7,126.3,0.145893496592353,2480,2183.1,1.13599926709725
11580,"2019-09-30 00:00:00.000",1878.103,495.245,0.263694270229056,3956.526,3790.649,1.04375952508396
11584,"2019-01-31 00:00:00.000",2512,898,0.357484076433121,3820,3961,0.964402928553396
11600,"2019-05-31 00:00:00.000",905.348,199.102,0.219917644927697,2510.796,2621.787,0.957665897344063
11632,"2019-09-30 00:00:00.000",9.257,-1.583,-0.171005725396997,11.984,14.179,0.84519359616334
11636,"2019-12-31 00:00:00.000",5658,1472,0.260162601626016,15047,14874,1.01163103401909
11644,"2019-12-31 00:00:00.000",NA,-40.011,NA,347.87,443.174,0.784951283243151
11649,"2019-12-31 00:00:00.000",NA,51.8999999999995,NA,1831.6,1617.1,1.13264485807928
11657,"2019-12-31 00:00:00.000",174.611,26.35,0.150906872991965,363.529,345.14,1.0532798284754
11670,"2019-09-30 00:00:00.000",1754.2,334.9,0.190913236803101,5230.5,7747.7,0.675103579126709
11672,"2019-01-31 00:00:00.000",5206.797,4967.991,0.954135719137889,14326.029,14058.015,1.01906485375069
11687,"2019-12-31 00:00:00.000",6787,1386,0.204213938411669,69172,68746,1.00619672417304
11703,"2019-06-30 00:00:00.000",NA,-11.951,NA,7.206,5.369,1.34214937604768
11721,"2019-09-30 00:00:00.000",2599.8,859.5,0.330602354027233,5566.3,5294.2,1.0513958671754
11729,"2019-12-31 00:00:00.000",3261.5,424.9,0.13027747968726,3983.2,3362.6,1.18455956700172
11739,"2019-02-28 00:00:00.000",0.001,-0.526,-526,0.077,0.081,0.950617283950617
11745,"2019-12-31 00:00:00.000",386.803,105.787,0.27349063993816,675.608,585.68,1.15354459773255
11749,"2019-12-31 00:00:00.000",3904.103,1253.805,0.321150594643635,10073.683,9809.031,1.02698044281846
11756,"2019-12-31 00:00:00.000",1125.1,7.20000000000001,0.00639943116167453,2084.3,2225.2,0.936679849002337
11770,"2019-12-31 00:00:00.000",3304.791,653.522,0.197749872836134,24610.225,24519.598,1.0036961046425
11779,"2019-12-31 00:00:00.000",5.664,-0.029,-0.00512005649717515,6.978,6.226,1.12078380982975
11781,"2019-12-31 00:00:00.000",10147,2408,0.237311520646496,21487,15344,1.40035192909281
11796,"2019-12-31 00:00:00.000",836.412,264.081,0.315730764264501,1862.595,1243.893,1.49739165667787
11805,"2018-12-31 00:00:00.000",NA,-4.575,NA,10.85,12.975,0.836223506743738
11811,"2019-06-30 00:00:00.000",1646.023,507.051,0.308046120862224,2184.829,2050.303,1.06561274114119
11842,"2019-12-31 00:00:00.000",3665.407,627.486,0.171191357467261,32386.478,33647.859,0.962512295358822
11854,"2019-12-31 00:00:00.000",986.78,234.609,0.237752082531061,1364.818,1092.043,1.24978412022237
11856,"2019-12-31 00:00:00.000",61282,6351,0.103635651577951,473078,225697,2.09607571212732
11861,"2019-12-31 00:00:00.000",4174.497,642.728,0.153965375948288,37436.02,31863.088,1.17490244511141
11872,"2019-09-30 00:00:00.000",41.864,7.042,0.168211351041468,94.652,84.737,1.11700909874081
11877,"2019-12-31 00:00:00.000",508.629,113.309,0.222773377058721,1360.018,1346.467,1.01006411594194
11885,"2019-06-30 00:00:00.000",NA,-3.927,NA,0.102,0.071,1.43661971830986
11896,"2019-12-31 00:00:00.000",2370.793,410.481,0.173140801411173,17850.397,15505.649,1.15121895252498
11905,"2018-12-31 00:00:00.000",NA,-0.16,NA,0.009,0,NA
11922,"2019-09-30 00:00:00.000",167.326,40.491,0.241988692731554,327.114,307.083,1.06522992155215
11923,"2018-12-31 00:00:00.000",10933,5757,0.526570932040611,40376,42086,0.959368911276909
11925,"2019-12-31 00:00:00.000",3727.173,33.3489999999999,0.00894753208396816,8284.498,9264.923,0.89417882911709
11929,"2019-12-31 00:00:00.000",NA,-0.914,NA,2.562,2.152,1.19052044609665
11930,"2019-11-30 00:00:00.000",9.429,0.799,0.0847385724891293,13.091,14.155,0.924832214765101
11944,"2019-06-30 00:00:00.000",171.309,13.141,0.0767093380966559,370.521,376.256,0.984757718149345
11976,"2019-02-28 00:00:00.000",20.39,4.872,0.238940657184895,26.222,28.941,0.906050240143741
12010,"2019-12-31 00:00:00.000",NA,123.24,NA,11804.382,12241.513,0.964291097023709
12031,"2018-12-31 00:00:00.000",NA,-0.348,NA,0,0,NA
12035,"2019-12-31 00:00:00.000",407.618,70.135,0.172060605763239,2788.535,2974.002,0.93763723090973
12081,"2019-12-31 00:00:00.000",157.724,3.51,0.0222540640612716,816.787,565.119,1.44533629200222
12088,"2019-09-30 00:00:00.000",1.253,-0.133,-0.106145251396648,2.344,2.389,0.981163666806195
12096,"2019-12-31 00:00:00.000",11.194,3.432,0.306592817580847,27.003,13.018,2.07428176371178
12123,"2019-01-31 00:00:00.000",693.041,343.659,0.495871095649463,2023.347,1651.726,1.22498949583648
12124,"2019-12-31 00:00:00.000",73029,13944,0.190937846608881,895429,853531,1.04908784801021
12138,"2019-12-31 00:00:00.000",7102.1,2577.8,0.362963067261796,9330.4,7689.3,1.21342644974185
12140,"2019-12-31 00:00:00.000",3986.675,266.046,0.0667338069945506,7434.867,7103.438,1.04665754807742
12141,"2019-06-30 00:00:00.000",102563,51873,0.50576718699726,286556,258848,1.10704351588577
12142,"2019-05-31 00:00:00.000",22049,14794,0.670960134246451,108709,137264,0.791970217974123
12151,"2019-06-30 00:00:00.000",5239.3,1029.7,0.196533888114825,17665.4,22630.2,0.78061174890191
12171,"2019-01-31 00:00:00.000",2936.723,659.275999999994,0.224493763967522,12986.552,12652.636,1.02639102239249
12181,"2019-12-31 00:00:00.000",1089.712,61.653,0.056577334194723,1400.113,774.621,1.80748133603401
12198,"2019-12-31 00:00:00.000",375.085,63.874,0.17029206713145,1525.922,1782.657,0.855981829370429
12215,"2019-12-31 00:00:00.000",2100.255,373.251,0.177716991508174,3556.114,3693.215,0.962877601222783
12234,"2018-01-31 00:00:00.000",40.165,-41.871,-1.04247479148512,96.097,201.774,0.476260568755142
12250,"2019-12-31 00:00:00.000",279.816,-113.056,-0.404036938559625,791.227,1175.459,0.673121733722741
12252,"2019-12-31 00:00:00.000",43.988,-5.779,-0.131376739110667,95.724,63.785,1.50072901152309
12262,"2019-12-31 00:00:00.000",602.845,65.368,0.108432515820816,800.498,855.457,0.935754807079725
12266,"2019-12-31 00:00:00.000",1360.677,450.502,0.331086657597652,2143.864,2083.504,1.02897042674264
12294,"2019-12-31 00:00:00.000",15765,3586,0.227465905486838,40430,22779,1.77488037227271
12304,"2019-09-30 00:00:00.000",45.571,13.421,0.294507471857102,129.258,62.541,2.06677219743848
12312,"2019-12-31 00:00:00.000",78940,10376,0.131441601216114,87482,83955,1.04201060091716
12320,"2019-12-31 00:00:00.000",10.325,-0.0649999999999998,-0.00629539951573848,11.985,11.699,1.02444653389179
12321,"2019-12-31 00:00:00.000",12.646,-8.033,-0.635220623121936,16.684,22.126,0.75404501491458
12368,"2019-12-31 00:00:00.000",9022.726,476.452,0.0528057706728543,10604.299,6813.199,1.55643464986125
12377,"2019-12-31 00:00:00.000",7.056,-2.954,-0.418650793650794,8.256,4.059,2.0339985218034
12379,"2019-04-30 00:00:00.000",685.102,201.76,0.294496293982502,1529.931,1645.345,0.929854225101726
12383,"2019-12-31 00:00:00.000",9448.918,965.094000000002,0.102138043742151,18701.38,18675.183,1.00140277072519
12384,"2019-12-31 00:00:00.000",200998,46921,0.233440133732674,404336,399194,1.01288095512458
12389,"2019-12-31 00:00:00.000",1812.134,799.755,0.441333256812134,10528.159,10665.664,0.987107694373271
12392,"2019-12-31 00:00:00.000",2798.594,772.87,0.276163673616109,6657.129,6313.212,1.05447575655625
12395,"2019-10-31 00:00:00.000",5166.89,652.898,0.126361892743991,10828.138,10244.59,1.05696157679321
12403,"2019-01-31 00:00:00.000",165.465,-68.5859999999999,-0.414504578007433,409.025,597.565,0.684486206521466
12407,"2019-06-30 00:00:00.000",21.845,-2.74,-0.125429159990845,23.736,28.932,0.820406470344256
12421,"2019-01-31 00:00:00.000",63.73,-84.592,-1.32734975678644,138.013,247.906,0.556715045218752
12428,"2019-12-31 00:00:00.000",2969,629,0.211855843718424,8394,8110,1.03501849568434
12432,"2019-12-31 00:00:00.000",431.121,20.648,0.0478937467671489,1111.137,1433.838,0.774939009846301
12433,"2019-09-30 00:00:00.000",193.489,46.95,0.242649452940477,325.478,251.377,1.29478034983312
12441,"2019-12-31 00:00:00.000",1128.407,488.498,0.432909402369889,7151.294,6201.474,1.15316036155275
12445,"2019-12-31 00:00:00.000",1016.6,237.9,0.234015345268542,1723.1,1653.7,1.04196649936506
12458,"2019-06-30 00:00:00.000",17.008,5.209,0.306267638758231,25.52,19.917,1.28131746749008
12459,"2019-12-31 00:00:00.000",2341.244,1045.53,0.44657028485711,3809.815,3165.933,1.20337827743038
12471,"2019-12-31 00:00:00.000",1944.5,326.700000000001,0.168012342504501,5992.4,5676.9,1.05557610667794
12482,"2019-09-30 00:00:00.000",75.035,7.36700000000001,0.0981808489371628,81.888,74.229,1.10318069757103
12485,"2019-12-31 00:00:00.000",7032.559,2569.472,0.365367997623625,34108.122,33613.808,1.01470568285509
12522,"2019-12-31 00:00:00.000",41.42,-1.003,-0.0242153549010139,64.915,53.502,1.21331912825689
12540,"2019-11-30 00:00:00.000",10670.653,3686.307,0.345462175557578,20762.4,18768.682,1.10622578612606
12544,"2019-12-31 00:00:00.000",572.329,28.708,0.050159960442333,909.233,870.962,1.04394106746333
12545,"2019-12-31 00:00:00.000",NA,-5.72999999999999,NA,110.202,125.175,0.880383463151588
12555,"2019-12-31 00:00:00.000",4279.8,602.6,0.140800972008038,9277.5,8411.4,1.10296740138384
