"YYYYMM","f11","f12","f13","f21","f22","f23","f31","f32","f33","f41","f42","f43","f51","f52","f53"
"1967-01-01"," 0.20977786118"," 0.16199267675"," 0.1458779239"," 0.1810956675"," 0.1524825179"," 0.1707647960"," 0.15602974302"," 0.12327551147"," 0.12693275885"," 0.116248387318"," 0.0741878727"," 0.0802156019"," 0.0941065215"," 0.0822048223"," 0.04996563512"
"1967-02-01"," 0.03862856883"," 0.03893374451"," 0.0718948605"," 0.0132925751"," 0.0141710557"," 0.0367089655","-0.00261423826"," 0.01131234580","-0.00227533001"," 0.009847092656","-0.0057709316"," 0.0072042656","-0.0087355385","-0.0060236244"," 0.01921375661"
"1967-03-01"," 0.06086187426"," 0.05574162639"," 0.0684056202"," 0.0570003555"," 0.0457802354"," 0.0709591459"," 0.07512561965"," 0.05328437271"," 0.04829529416"," 0.038232152949"," 0.0406164353"," 0.0561820766"," 0.0439588186"," 0.0325646704"," 0.03686540908"
"1967-04-01"," 0.02825895666"," 0.03560353316"," 0.0539767121"," 0.0330219678"," 0.0349577528"," 0.0552301697"," 0.03804774441"," 0.02598157203"," 0.04319501076"," 0.036287075114"," 0.0351986320"," 0.0507800587"," 0.0215103751"," 0.0492209961"," 0.03027069682"
"1967-05-01"," 0.00694782645"," 0.00961234280","-0.0292028129","-0.0089194868","-0.0369020610","-0.0283626779","-0.01763135307","-0.01261409773","-0.01663956157","-0.024203565373","-0.0316548497","-0.0351442741","-0.0548468639","-0.0543789105","-0.04761143865"
"1967-06-01"," 0.06131880423"," 0.07528813018"," 0.1389149291"," 0.0437320798"," 0.0747057626"," 0.0902656852"," 0.03165042768"," 0.03135845377"," 0.06425669461"," 0.040895803553"," 0.0208715778"," 0.0272809328","-0.0013055249"," 0.0130587677"," 0.02135132222"
"1967-07-01"," 0.09970482161"," 0.10948406223"," 0.0843749423"," 0.0583698886"," 0.0617295371"," 0.0933902604"," 0.04150933925"," 0.05675367413"," 0.06863641480"," 0.047283884567"," 0.0454206926"," 0.0623028620"," 0.0734697770"," 0.0302556804"," 0.04650267629"
"1967-08-01"," 0.01757991575"," 0.00271640932","-0.0076664660","-0.0021333222"," 0.0033252529","-0.0165423842","-0.00076421728"," 0.00505689902","-0.01200054177","-0.010338648074"," 0.0018963677","-0.0221741030","-0.0098269445","-0.0114240011","-0.02245150566"
"1967-09-01"," 0.05433494590"," 0.07550256441"," 0.0961692498"," 0.0409068190"," 0.0243849196"," 0.0507744637"," 0.02478953732"," 0.02450393509"," 0.04170270123"," 0.013432604234"," 0.0223623468"," 0.0200945031"," 0.0287607344"," 0.0332585023"," 0.03398029061"
"1967-10-01","-0.03402392061","-0.02682177482","-0.0156806808","-0.0375631868","-0.0459892788","-0.0171539207","-0.06580454664","-0.03757561969","-0.02950031787","-0.053677658290","-0.0489631810","-0.0490201565","-0.0174259029","-0.0480705531","-0.03019403358"
